#BeginHeader,62
#FormatType,NR-500\NORMAL
#FormatVersion,R4.00.00
Title,
Unit Number,MASTER,UNIT1,UNIT2,UNIT3,UNIT4,UNIT5,UNIT6,UNIT7,UNIT8
Unit Type,NR-500,(1)TH,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined,Undefined

Measure Mode,Normal Mode
Time of Starting Acq.,04/21/2021 11:56:17,506000
Sampling Rate,500ms
No. of Data,2959
Output option,Normal

Unit Common
Unit Group,NR-TH08 Common
Unit Sampling Rate,500ms
Function Setting,No. of Moving Average   8
AD Integration Time,20ms(50Hz)
Anti-aliasing filter,***
Burnout detection,***
Digital filter,***
Additional Setting,Burn-out Value   Lower Limit
Digital filter,***
Stop Prediction,***

Trigger Setting
Manual Trigger,OFF
External trigger input,OFF
Edge Trigger,OFF
Edge Trigger target unit,None
Pre/Post Trigger,***
No. of points,***

Channel Setting,
Channel Number,,(1)TH-CH01,(1)TH-CH02,(1)TH-CH03,(1)TH-CH04,(1)TH-CH05,(1)TH-CH06,(1)TH-CH07
04/21/2021 12:02:24,506000,1.1,617,653.2,6.5,246.189,1.6,-0.001
04/21/2021 12:02:25,006000,1.1,618,654.6,6.5,246.189,1.6,-0.001
04/21/2021 12:02:25,506000,1.1,618,656.4,6.5,246.189,1.6,-0.001
04/21/2021 12:02:26,006000,1.1,617,658.0,6.5,246.189,1.6,-0.001
04/21/2021 12:02:26,506000,1.1,615,659.2,6.5,246.189,1.6,-0.001
04/21/2021 12:02:27,006000,1.1,613,660.4,6.5,246.189,1.6,-0.001
04/21/2021 12:02:27,506000,1.1,609,661.8,6.5,246.189,1.6,-0.001
04/21/2021 12:02:28,006000,1.0,605,663.2,6.5,246.189,1.6,-0.001
04/21/2021 12:02:28,506000,1.0,600,664.6,6.5,246.189,1.6,-0.001
04/21/2021 12:02:29,006000,1.0,594,665.8,6.5,246.189,1.6,-0.001
04/21/2021 12:02:29,506000,1.0,588,667.4,6.5,246.189,1.6,-0.001
04/21/2021 12:02:30,006000,1.0,582,668.6,6.5,246.189,1.6,-0.001
04/21/2021 12:02:30,506000,1.0,576,669.8,6.5,246.189,1.6,-0.001
04/21/2021 12:02:31,006000,1.0,570,671.4,6.5,246.189,1.6,-0.001
04/21/2021 12:02:31,506000,1.0,563,672.6,6.5,246.189,1.6,-0.001
04/21/2021 12:02:32,006000,1.0,556,673.6,6.5,246.189,1.6,-0.001
04/21/2021 12:02:32,506000,0.9,550,675.0,6.4,246.189,1.6,-0.001
04/21/2021 12:02:33,006000,0.9,544,676.2,6.4,246.189,1.6,-0.001
04/21/2021 12:02:33,506000,0.9,537,677.2,6.4,246.189,1.6,-0.001
04/21/2021 12:02:34,006000,0.9,531,678.2,6.4,246.189,1.6,-0.001
04/21/2021 12:02:34,506000,0.9,526,679.6,6.4,246.189,1.6,-0.001
04/21/2021 12:02:35,006000,0.9,520,680.8,6.5,246.189,1.6,-0.001
04/21/2021 12:02:35,506000,0.9,516,681.8,6.5,246.189,1.6,-0.001
04/21/2021 12:02:36,006000,0.9,511,683.0,6.5,246.189,1.6,-0.001
04/21/2021 12:02:36,506000,0.9,507,684.2,6.5,246.189,1.6,-0.001
04/21/2021 12:02:37,006000,0.9,504,685.2,6.5,246.189,1.6,-0.001
04/21/2021 12:02:37,506000,0.9,501,686.0,6.5,246.189,1.7,-0.001
04/21/2021 12:02:38,006000,0.9,498,687.4,6.5,246.189,1.6,-0.001
04/21/2021 12:02:38,506000,0.9,496,688.4,6.5,246.189,1.6,-0.001
04/21/2021 12:02:39,006000,0.9,494,689.4,6.5,246.189,1.7,-0.001
04/21/2021 12:02:39,506000,0.9,493,690.6,6.5,246.189,1.7,-0.001
04/21/2021 12:02:40,006000,0.9,492,691.4,6.5,246.189,1.7,-0.001
04/21/2021 12:02:40,506000,0.9,491,692.6,6.5,246.189,1.7,-0.001
04/21/2021 12:02:41,006000,0.9,491,693.6,6.5,246.189,1.7,-0.001
04/21/2021 12:02:41,506000,0.9,491,694.4,6.5,246.189,1.7,-0.001
04/21/2021 12:02:42,006000,0.9,491,695.4,6.5,246.189,1.7,-0.001
04/21/2021 12:02:42,506000,0.9,491,696.6,6.5,246.189,1.7,-0.001
04/21/2021 12:02:43,006000,0.9,492,697.4,6.5,246.189,1.7,-0.001
04/21/2021 12:02:43,506000,0.9,493,698.6,6.5,246.189,1.7,-0.001
04/21/2021 12:02:44,006000,0.9,494,699.8,6.5,246.189,1.7,-0.001
04/21/2021 12:02:44,506000,0.9,495,700.6,6.5,246.189,1.7,-0.001
04/21/2021 12:02:45,006000,0.9,496,701.6,6.5,246.189,1.7,-0.001
04/21/2021 12:02:45,506000,0.9,497,702.4,6.5,246.189,1.7,-0.001
04/21/2021 12:02:46,006000,0.9,499,703.4,6.5,246.189,1.7,-0.001
04/21/2021 12:02:46,506000,0.9,500,704.2,6.5,246.189,1.7,-0.001
04/21/2021 12:02:47,006000,0.9,502,704.8,6.5,246.189,1.8,-0.001
04/21/2021 12:02:47,506000,0.9,504,705.8,6.5,246.189,1.8,-0.001
04/21/2021 12:02:48,006000,0.9,506,706.8,6.5,246.189,1.8,-0.001
04/21/2021 12:02:48,506000,0.9,509,707.8,6.5,246.189,1.8,-0.001
04/21/2021 12:02:49,006000,0.9,511,708.6,6.5,246.189,1.8,-0.001
04/21/2021 12:02:49,506000,0.9,514,709.4,6.5,246.189,1.8,-0.001
04/21/2021 12:02:50,006000,0.9,517,710.4,6.5,246.189,1.8,-0.001
04/21/2021 12:02:50,506000,0.9,520,711.2,6.5,246.189,1.8,-0.001
04/21/2021 12:02:51,006000,0.9,523,712.2,6.5,246.189,1.8,-0.001
04/21/2021 12:02:51,506000,0.9,525,713.4,6.5,246.189,1.8,-0.001
04/21/2021 12:02:52,006000,0.9,528,714.4,6.5,246.189,1.8,-0.001
04/21/2021 12:02:52,506000,0.9,531,715.4,6.5,246.189,1.8,-0.001
04/21/2021 12:02:53,006000,0.9,533,716.2,6.6,246.189,1.9,-0.001
04/21/2021 12:02:53,506000,0.9,536,717.4,6.6,246.189,1.9,-0.001
04/21/2021 12:02:54,006000,0.9,538,718.0,6.6,246.189,1.9,-0.001
04/21/2021 12:02:54,506000,0.9,541,719.0,6.6,246.189,2.0,-0.001
04/21/2021 12:02:55,006000,0.9,543,720.2,6.6,246.189,1.9,-0.001
04/21/2021 12:02:55,506000,0.9,545,721.0,6.6,246.189,2.0,-0.001
04/21/2021 12:02:56,006000,1.0,547,722.0,6.6,246.189,2.0,-0.001
04/21/2021 12:02:56,506000,1.0,549,723.0,6.6,246.189,2.0,-0.001
04/21/2021 12:02:57,006000,1.0,551,723.8,6.6,246.189,2.0,-0.001
04/21/2021 12:02:57,506000,1.0,553,725.0,6.5,246.189,2.0,-0.001
04/21/2021 12:02:58,006000,1.0,555,726.2,6.5,246.189,2.1,-0.001
04/21/2021 12:02:58,506000,1.0,556,727.0,6.5,246.189,2.1,-0.001
04/21/2021 12:02:59,006000,1.0,558,728.2,6.5,246.189,2.1,-0.001
04/21/2021 12:02:59,506000,1.0,560,729.2,6.5,246.189,2.1,-0.001
04/21/2021 12:03:00,006000,1.0,561,730.2,6.5,246.189,2.1,-0.001
04/21/2021 12:03:00,506000,1.0,562,731.4,6.5,246.189,2.2,-0.001
04/21/2021 12:03:01,006000,1.0,563,732.4,6.5,246.189,2.2,-0.001
04/21/2021 12:03:01,506000,1.0,564,733.6,6.5,246.189,2.2,-0.001
04/21/2021 12:03:02,006000,1.0,564,734.8,6.5,246.189,2.2,-0.001
04/21/2021 12:03:02,506000,1.0,565,735.8,6.5,246.189,2.3,-0.001
04/21/2021 12:03:03,006000,1.0,565,737.2,6.5,246.189,2.3,-0.001
04/21/2021 12:03:03,506000,1.0,565,738.6,6.5,246.189,2.3,-0.001
04/21/2021 12:03:04,006000,1.0,564,739.8,6.5,246.189,2.3,-0.001
04/21/2021 12:03:04,506000,1.0,564,741.0,6.5,246.189,2.4,-0.001
04/21/2021 12:03:05,006000,1.0,563,742.0,6.5,246.189,2.4,-0.001
04/21/2021 12:03:05,506000,1.0,562,743.0,6.4,246.189,2.4,-0.001
04/21/2021 12:03:06,006000,1.0,561,744.2,6.5,246.189,2.5,-0.001
04/21/2021 12:03:06,506000,1.0,560,745.2,6.5,246.189,2.5,-0.001
04/21/2021 12:03:07,006000,1.0,559,746.4,6.5,246.189,2.5,-0.001
04/21/2021 12:03:07,506000,1.0,558,747.6,6.5,246.189,2.5,-0.001
04/21/2021 12:03:08,006000,1.0,557,748.8,6.5,246.189,2.6,-0.001
04/21/2021 12:03:08,506000,1.0,556,749.8,6.5,246.189,2.6,-0.001
04/21/2021 12:03:09,006000,1.0,555,750.8,6.5,246.189,2.6,-0.001
04/21/2021 12:03:09,506000,1.0,554,751.6,6.5,246.189,2.7,-0.001
04/21/2021 12:03:10,006000,1.0,554,752.8,6.5,246.189,2.7,-0.001
04/21/2021 12:03:10,506000,1.0,554,753.8,6.5,246.189,2.7,-0.001
04/21/2021 12:03:11,006000,1.0,554,754.8,6.5,246.189,2.7,-0.001
04/21/2021 12:03:11,506000,1.0,554,755.6,6.5,246.189,2.8,-0.001
04/21/2021 12:03:12,006000,1.0,554,756.8,6.5,246.189,2.8,-0.001
04/21/2021 12:03:12,506000,1.0,554,757.8,6.5,246.189,2.8,-0.001
04/21/2021 12:03:13,006000,1.0,555,759.0,6.5,246.189,2.9,-0.001
04/21/2021 12:03:13,506000,1.0,555,760.0,6.5,246.189,2.9,-0.001
04/21/2021 12:03:14,006000,1.0,556,761.0,6.5,246.189,2.9,-0.001
04/21/2021 12:03:14,506000,1.0,556,762.4,6.5,246.189,3.0,-0.001
04/21/2021 12:03:15,006000,1.0,557,763.2,6.5,246.189,3.0,-0.001
04/21/2021 12:03:15,506000,1.0,557,764.4,6.5,246.189,3.1,-0.001
04/21/2021 12:03:16,006000,1.0,558,765.8,6.5,246.189,3.1,-0.001
04/21/2021 12:03:16,506000,1.0,558,766.6,6.5,246.126,3.2,-0.001
04/21/2021 12:03:17,006000,1.0,558,767.8,6.6,246.126,3.2,-0.001
04/21/2021 12:03:17,506000,1.0,559,768.8,6.5,246.126,3.2,-0.001
04/21/2021 12:03:18,006000,1.0,559,769.8,6.5,246.126,3.3,-0.001
04/21/2021 12:03:18,506000,1.0,559,770.8,6.5,246.126,3.3,-0.001
04/21/2021 12:03:19,006000,1.0,559,772.0,6.5,246.126,3.4,-0.001
04/21/2021 12:03:19,506000,1.0,559,773.0,6.5,246.126,3.4,-0.001
04/21/2021 12:03:20,006000,1.0,558,774.2,6.5,246.126,3.4,-0.001
04/21/2021 12:03:20,506000,1.0,558,775.4,6.5,246.126,3.5,-0.001
04/21/2021 12:03:21,006000,1.0,558,776.8,6.5,246.126,3.6,-0.001
04/21/2021 12:03:21,506000,1.0,557,778.2,6.5,246.126,3.6,-0.001
04/21/2021 12:03:22,006000,1.0,557,779.2,6.5,246.126,3.6,-0.001
04/21/2021 12:03:22,506000,1.0,556,780.2,6.5,246.126,3.7,-0.001
04/21/2021 12:03:23,006000,1.0,555,781.4,6.5,246.126,3.7,-0.001
04/21/2021 12:03:23,506000,1.0,554,782.2,6.5,246.126,3.8,-0.001
04/21/2021 12:03:24,006000,0.9,553,783.4,6.5,246.126,3.8,-0.001
04/21/2021 12:03:24,506000,0.9,553,784.6,6.5,246.126,3.9,-0.001
04/21/2021 12:03:25,006000,0.9,552,785.4,6.5,246.126,3.9,-0.001
04/21/2021 12:03:25,506000,0.9,551,786.6,6.5,246.126,4.0,-0.001
04/21/2021 12:03:26,006000,0.9,550,787.6,6.5,246.126,4.0,-0.001
04/21/2021 12:03:26,506000,0.9,550,788.8,6.5,246.126,4.1,-0.001
04/21/2021 12:03:27,006000,0.9,549,789.6,6.5,246.126,4.1,-0.001
04/21/2021 12:03:27,506000,0.9,549,790.6,6.5,246.126,4.2,-0.001
04/21/2021 12:03:28,006000,0.9,549,791.6,6.5,246.126,4.2,-0.001
04/21/2021 12:03:28,506000,0.9,549,792.8,6.5,246.126,4.3,-0.001
04/21/2021 12:03:29,006000,0.9,549,793.6,6.5,246.126,4.3,-0.001
04/21/2021 12:03:29,506000,0.9,549,794.8,6.5,246.126,4.4,-0.001
04/21/2021 12:03:30,006000,0.9,550,796.0,6.5,246.126,4.5,-0.001
04/21/2021 12:03:30,506000,0.9,550,796.8,6.5,246.126,4.5,-0.001
04/21/2021 12:03:31,006000,0.9,551,797.6,6.5,246.126,4.5,-0.001
04/21/2021 12:03:31,506000,0.9,551,798.8,6.5,246.126,4.6,-0.001
04/21/2021 12:03:32,006000,0.9,552,799.8,6.5,246.126,4.7,-0.001
04/21/2021 12:03:32,506000,0.9,553,800.8,6.5,246.126,4.7,-0.001
04/21/2021 12:03:33,006000,0.9,553,801.8,6.5,246.126,4.7,-0.001
04/21/2021 12:03:33,506000,1.0,554,802.8,6.5,246.126,4.8,-0.001
04/21/2021 12:03:34,006000,1.0,555,803.6,6.5,246.126,4.9,-0.001
04/21/2021 12:03:34,506000,1.0,555,804.4,6.5,246.126,5.0,-0.001
04/21/2021 12:03:35,006000,1.0,556,805.6,6.5,246.126,5.0,-0.001
04/21/2021 12:03:35,506000,1.0,557,806.6,6.5,246.126,5.0,-0.001
04/21/2021 12:03:36,006000,1.0,558,807.6,6.5,246.126,5.1,-0.001
04/21/2021 12:03:36,506000,1.0,558,808.6,6.5,246.126,5.2,-0.001
04/21/2021 12:03:37,006000,1.0,559,809.6,6.5,246.126,5.2,-0.001
04/21/2021 12:03:37,506000,1.0,560,810.2,6.5,246.126,5.3,-0.001
04/21/2021 12:03:38,006000,1.0,561,811.2,6.5,246.126,5.3,-0.001
04/21/2021 12:03:38,506000,1.0,562,812.4,6.5,246.126,5.4,-0.001
04/21/2021 12:03:39,006000,1.0,562,813.8,6.5,246.126,5.5,-0.001
04/21/2021 12:03:39,506000,1.0,562,815.0,6.5,246.126,5.5,-0.001
04/21/2021 12:03:40,006000,1.0,562,816.2,6.5,246.126,5.6,-0.001
04/21/2021 12:03:40,506000,1.0,562,817.6,6.5,246.126,5.7,-0.001
04/21/2021 12:03:41,006000,1.0,562,818.6,6.5,246.126,5.7,-0.001
04/21/2021 12:03:41,506000,1.0,561,819.4,6.5,246.126,5.8,-0.001
04/21/2021 12:03:42,006000,1.0,560,820.6,6.5,246.126,5.9,-0.001
04/21/2021 12:03:42,506000,1.0,559,821.6,6.5,246.126,5.9,-0.001
04/21/2021 12:03:43,006000,1.0,558,822.6,6.5,246.126,6.0,-0.001
04/21/2021 12:03:43,506000,0.9,556,823.8,6.5,246.126,6.1,-0.001
04/21/2021 12:03:44,006000,0.9,555,824.8,6.5,246.126,6.1,-0.001
04/21/2021 12:03:44,506000,0.9,554,825.8,6.5,246.126,6.2,-0.001
04/21/2021 12:03:45,006000,0.9,553,826.6,6.5,246.126,6.3,-0.001
04/21/2021 12:03:45,506000,0.9,552,827.6,6.5,246.126,6.3,-0.001
04/21/2021 12:03:46,006000,0.9,551,828.6,6.5,246.126,6.4,-0.001
04/21/2021 12:03:46,506000,0.9,550,829.4,6.5,246.126,6.5,-0.001
04/21/2021 12:03:47,006000,0.9,550,830.6,6.5,246.126,6.5,-0.001
04/21/2021 12:03:47,506000,0.9,549,831.6,6.5,246.126,6.6,-0.001
04/21/2021 12:03:48,006000,0.9,549,832.6,6.5,246.126,6.7,-0.001
04/21/2021 12:03:48,506000,0.9,549,833.4,6.5,246.126,6.8,-0.001
04/21/2021 12:03:49,006000,0.9,549,834.8,6.5,246.126,6.8,-0.001
04/21/2021 12:03:49,506000,0.9,549,835.8,6.5,246.126,6.9,-0.001
04/21/2021 12:03:50,006000,0.9,549,836.4,6.5,246.126,6.9,-0.001
04/21/2021 12:03:50,506000,0.9,549,837.4,6.5,246.126,7.0,-0.001
04/21/2021 12:03:51,006000,0.9,550,838.6,6.5,246.126,7.0,-0.001
04/21/2021 12:03:51,506000,0.9,550,839.4,6.5,246.126,7.1,-0.001
04/21/2021 12:03:52,006000,0.9,550,840.2,6.5,246.126,7.2,-0.001
04/21/2021 12:03:52,506000,0.9,550,841.2,6.5,246.126,7.2,-0.001
04/21/2021 12:03:53,006000,0.9,550,842.4,6.5,246.126,7.3,-0.001
04/21/2021 12:03:53,506000,0.9,550,843.4,6.5,246.126,7.4,-0.001
04/21/2021 12:03:54,006000,0.9,550,844.2,6.5,246.126,7.5,-0.001
04/21/2021 12:03:54,506000,0.9,551,845.0,6.5,246.126,7.5,-0.001
04/21/2021 12:03:55,006000,0.9,551,845.8,6.5,246.126,7.6,-0.001
04/21/2021 12:03:55,506000,0.9,551,847.0,6.5,246.126,7.7,-0.001
04/21/2021 12:03:56,006000,0.9,552,848.0,6.5,246.126,7.7,-0.001
04/21/2021 12:03:56,506000,0.9,552,849.0,6.5,246.126,7.8,-0.001
04/21/2021 12:03:57,006000,0.9,552,849.8,6.5,246.126,7.9,-0.001
04/21/2021 12:03:57,506000,0.9,552,851.0,6.5,246.063,7.9,-0.001
04/21/2021 12:03:58,006000,0.9,552,852.0,6.5,246.063,8.0,-0.001
04/21/2021 12:03:58,506000,0.9,552,852.8,6.5,246.063,8.1,-0.001
04/21/2021 12:03:59,006000,0.9,552,853.6,6.5,246.063,8.1,-0.001
04/21/2021 12:03:59,506000,0.9,552,855.0,6.5,246.063,8.2,-0.001
04/21/2021 12:04:00,006000,0.9,552,856.2,6.5,246.063,8.3,-0.001
04/21/2021 12:04:00,506000,0.9,551,857.0,6.5,246.063,8.4,-0.001
04/21/2021 12:04:01,006000,0.9,551,858.2,6.5,246.063,8.4,-0.001
04/21/2021 12:04:01,506000,0.9,550,859.2,6.5,246.063,8.5,-0.001
04/21/2021 12:04:02,006000,0.9,550,860.2,6.5,246.063,8.6,-0.001
04/21/2021 12:04:02,506000,0.9,549,861.0,6.5,246.063,8.6,-0.001
04/21/2021 12:04:03,006000,0.9,548,862.0,6.5,246.063,8.7,-0.001
04/21/2021 12:04:03,506000,0.9,547,862.8,6.5,246.063,8.8,-0.001
04/21/2021 12:04:04,006000,0.9,546,863.6,6.5,246.063,8.8,-0.001
04/21/2021 12:04:04,506000,0.9,546,864.8,6.5,246.063,8.9,-0.001
04/21/2021 12:04:05,006000,0.9,545,865.8,6.5,246.063,9.0,-0.001
04/21/2021 12:04:05,506000,0.9,545,866.6,6.5,246.063,9.1,-0.001
04/21/2021 12:04:06,006000,0.9,545,867.2,6.5,246.063,9.1,-0.001
04/21/2021 12:04:06,506000,0.9,545,868.2,6.5,246.063,9.2,-0.001
04/21/2021 12:04:07,006000,0.9,545,869.0,6.5,246.063,9.3,-0.001
04/21/2021 12:04:07,506000,0.9,545,870.0,6.5,246.063,9.3,-0.001
04/21/2021 12:04:08,006000,0.9,546,870.8,6.5,246.063,9.4,-0.001
04/21/2021 12:04:08,506000,0.9,546,871.8,6.5,246.063,9.5,-0.001
04/21/2021 12:04:09,006000,0.9,547,872.6,6.5,246.063,9.5,-0.001
04/21/2021 12:04:09,506000,0.9,547,873.4,6.5,246.063,9.6,-0.001
04/21/2021 12:04:10,006000,0.9,548,874.4,6.5,246.063,9.6,-0.001
04/21/2021 12:04:10,506000,0.9,548,875.4,6.5,246.063,9.7,-0.001
04/21/2021 12:04:11,006000,0.9,549,876.0,6.5,246.063,9.7,-0.001
04/21/2021 12:04:11,506000,0.9,549,877.2,6.5,246.063,9.8,-0.001
04/21/2021 12:04:12,006000,0.9,550,878.2,6.5,246.063,9.9,-0.001
04/21/2021 12:04:12,506000,0.9,550,879.0,6.5,246.063,10.0,-0.001
04/21/2021 12:04:13,006000,0.9,550,880.0,6.5,246.063,10.0,-0.001
04/21/2021 12:04:13,506000,0.9,550,881.0,6.5,246.063,10.1,-0.001
04/21/2021 12:04:14,006000,0.9,550,881.8,6.5,246.063,10.1,-0.001
04/21/2021 12:04:14,506000,0.9,551,882.6,6.5,246.063,10.2,-0.001
04/21/2021 12:04:15,006000,0.9,551,883.4,6.5,246.063,10.2,-0.001
04/21/2021 12:04:15,506000,0.9,551,884.4,6.5,246.063,10.3,-0.001
04/21/2021 12:04:16,006000,0.9,551,885.0,6.5,246.063,10.4,-0.001
04/21/2021 12:04:16,506000,0.9,551,885.8,6.5,246.063,10.4,-0.001
04/21/2021 12:04:17,006000,0.9,552,886.8,6.5,246.063,10.4,-0.001
04/21/2021 12:04:17,506000,0.9,552,887.8,6.5,246.063,10.5,-0.001
04/21/2021 12:04:18,006000,0.9,552,888.6,6.5,246.063,10.6,-0.001
04/21/2021 12:04:18,506000,0.9,552,889.6,6.5,246.063,10.6,-0.001
04/21/2021 12:04:19,006000,0.9,553,890.8,6.5,246.063,10.6,-0.001
04/21/2021 12:04:19,506000,0.9,553,891.4,6.5,246.063,10.7,-0.001
04/21/2021 12:04:20,006000,0.9,552,892.6,6.5,246.063,10.7,-0.001
04/21/2021 12:04:20,506000,0.9,552,893.6,6.5,246.063,10.8,-0.001
04/21/2021 12:04:21,006000,0.9,552,894.8,6.5,246.063,10.9,-0.001
04/21/2021 12:04:21,506000,0.9,551,895.8,6.5,246.063,10.9,-0.001
04/21/2021 12:04:22,006000,0.9,550,896.8,6.5,246.063,10.9,-0.001
04/21/2021 12:04:22,506000,0.9,549,897.8,6.5,246.063,10.9,-0.001
04/21/2021 12:04:23,006000,0.9,548,898.4,6.6,246.063,11.0,-0.001
04/21/2021 12:04:23,506000,0.9,547,899.2,6.5,246.063,11.0,-0.001
04/21/2021 12:04:24,006000,0.9,546,900.2,6.5,246.063,11.1,-0.001
04/21/2021 12:04:24,506000,0.9,545,901.0,6.5,246.063,11.1,-0.001
04/21/2021 12:04:25,006000,0.9,544,901.8,6.5,246.063,11.1,-0.001
04/21/2021 12:04:25,506000,0.9,543,902.8,6.5,246.063,11.1,-0.001
04/21/2021 12:04:26,006000,0.9,543,903.8,6.5,246.063,11.1,-0.001
04/21/2021 12:04:26,506000,0.9,542,904.4,6.5,246.063,11.1,-0.001
04/21/2021 12:04:27,006000,0.9,542,905.6,6.5,246.063,11.2,-0.001
04/21/2021 12:04:27,506000,0.9,541,906.4,6.5,246.063,11.2,-0.001
04/21/2021 12:04:28,006000,0.9,541,907.4,6.5,246.063,11.2,-0.001
04/21/2021 12:04:28,506000,0.9,541,908.0,6.5,246.063,11.2,-0.001
04/21/2021 12:04:29,006000,0.9,540,909.0,6.5,246.063,11.2,-0.001
04/21/2021 12:04:29,506000,0.9,540,910.0,6.5,246.063,11.2,-0.001
04/21/2021 12:04:30,006000,0.9,540,910.8,6.5,246.063,11.2,-0.001
04/21/2021 12:04:30,506000,0.9,539,911.4,6.5,246.063,11.3,-0.001
04/21/2021 12:04:31,006000,0.9,539,912.0,6.5,246.063,11.3,-0.001
04/21/2021 12:04:31,506000,0.9,539,913.2,6.5,246.063,11.3,-0.001
04/21/2021 12:04:32,006000,0.9,539,913.8,6.5,246.063,11.3,-0.001
04/21/2021 12:04:32,506000,0.9,540,914.6,6.5,246.063,11.2,-0.001
04/21/2021 12:04:33,006000,0.9,540,915.4,6.5,246.063,11.2,-0.001
04/21/2021 12:04:33,506000,0.9,541,916.2,6.5,246.063,11.2,-0.001
04/21/2021 12:04:34,006000,0.9,541,917.0,6.5,246.063,11.2,-0.001
04/21/2021 12:04:34,506000,0.9,542,917.8,6.5,246.063,11.2,-0.001
04/21/2021 12:04:35,006000,0.9,543,918.8,6.5,246.063,11.2,-0.001
04/21/2021 12:04:35,506000,0.9,544,919.6,6.5,246.063,11.2,-0.001
04/21/2021 12:04:36,006000,0.9,544,920.4,6.5,246.063,11.2,-0.001
04/21/2021 12:04:36,506000,0.9,545,921.4,6.5,246.063,11.1,-0.001
04/21/2021 12:04:37,006000,0.9,546,922.2,6.5,246.063,11.1,-0.001
04/21/2021 12:04:37,506000,0.9,546,922.8,6.5,246.063,11.1,-0.001
04/21/2021 12:04:38,006000,0.9,547,923.8,6.5,246.063,11.1,-0.001
04/21/2021 12:04:38,506000,0.9,547,924.6,6.5,246.063,11.1,-0.001
04/21/2021 12:04:39,006000,0.9,548,925.2,6.5,246.063,11.1,-0.001
04/21/2021 12:04:39,506000,0.9,548,926.0,6.5,246.063,11.1,-0.001
04/21/2021 12:04:40,006000,0.9,549,926.8,6.5,245.999,11.1,-0.001
04/21/2021 12:04:40,506000,0.9,549,927.4,6.5,245.999,11.1,-0.001
04/21/2021 12:04:41,006000,0.9,550,928.0,6.5,246.063,11.1,-0.001
04/21/2021 12:04:41,506000,0.9,551,928.8,6.5,245.999,11.1,-0.001
04/21/2021 12:04:42,006000,0.9,551,930.2,6.5,245.999,11.0,-0.001
04/21/2021 12:04:42,506000,0.9,552,931.0,6.5,245.999,11.0,-0.001
04/21/2021 12:04:43,006000,0.9,553,931.6,6.5,245.999,11.0,-0.001
04/21/2021 12:04:43,506000,0.9,553,932.6,6.5,245.999,11.0,-0.001
04/21/2021 12:04:44,006000,0.9,554,933.4,6.5,245.999,11.0,-0.001
04/21/2021 12:04:44,506000,0.9,554,934.2,6.5,245.999,11.0,-0.001
04/21/2021 12:04:45,006000,0.9,554,935.4,6.5,245.999,11.0,-0.001
04/21/2021 12:04:45,506000,0.9,554,936.6,6.5,246.063,10.9,-0.001
04/21/2021 12:04:46,006000,0.9,554,937.4,6.5,245.999,10.9,-0.001
04/21/2021 12:04:46,506000,0.9,553,938.2,6.5,245.999,10.9,-0.001
04/21/2021 12:04:47,006000,0.9,552,939.2,6.5,245.999,10.9,-0.001
04/21/2021 12:04:47,506000,0.9,551,940.0,6.5,245.999,10.9,-0.001
04/21/2021 12:04:48,006000,0.9,550,940.8,6.5,245.999,10.9,-0.001
04/21/2021 12:04:48,506000,0.9,549,941.8,6.5,245.999,10.8,-0.001
04/21/2021 12:04:49,006000,0.9,547,942.8,6.5,245.999,10.8,-0.001
04/21/2021 12:04:49,506000,0.9,546,943.2,6.5,245.999,10.7,-0.001
04/21/2021 12:04:50,006000,0.9,545,944.2,6.5,245.999,10.7,-0.001
04/21/2021 12:04:50,506000,0.9,544,945.4,6.5,245.999,10.6,-0.001
04/21/2021 12:04:51,006000,0.9,543,946.2,6.5,245.999,10.6,-0.001
04/21/2021 12:04:51,506000,0.9,542,946.8,6.5,245.999,10.6,-0.001
04/21/2021 12:04:52,006000,0.9,541,947.8,6.5,245.999,10.5,-0.001
04/21/2021 12:04:52,506000,0.9,541,948.8,6.5,245.999,10.5,-0.001
04/21/2021 12:04:53,006000,0.9,540,949.4,6.5,245.999,10.4,-0.001
04/21/2021 12:04:53,506000,0.9,540,950.2,6.5,245.999,10.4,-0.001
04/21/2021 12:04:54,006000,0.9,540,950.8,6.5,245.999,10.3,-0.001
04/21/2021 12:04:54,506000,0.9,540,951.2,6.5,245.999,10.3,-0.001
04/21/2021 12:04:55,006000,0.9,540,952.0,6.5,245.999,10.2,-0.001
04/21/2021 12:04:55,506000,0.9,540,952.8,6.5,245.999,10.2,-0.001
04/21/2021 12:04:56,006000,0.9,541,953.8,6.5,245.999,10.2,-0.001
04/21/2021 12:04:56,506000,0.9,542,954.4,6.5,245.999,10.1,-0.001
04/21/2021 12:04:57,006000,0.9,543,955.2,6.5,245.999,10.1,-0.001
04/21/2021 12:04:57,506000,0.9,544,955.8,6.5,245.999,10.0,-0.001
04/21/2021 12:04:58,006000,0.9,545,956.4,6.5,245.999,10.0,-0.001
04/21/2021 12:04:58,506000,0.9,546,957.6,6.5,245.999,10.0,-0.001
04/21/2021 12:04:59,006000,0.9,547,958.8,6.5,245.999,10.0,-0.001
04/21/2021 12:04:59,506000,0.9,548,959.4,6.5,245.999,10.0,-0.001
04/21/2021 12:05:00,006000,0.9,549,960.4,6.5,245.999,10.0,-0.001
04/21/2021 12:05:00,506000,0.9,550,961.4,6.5,245.999,10.0,-0.001
